Mastník;67522;222;Vysočina;Třebíč; NE
Slavíkovice;67531;222;Vysočina;Třebíč; NE
Kašnice;69172;222;Jihomoravský;Břeclav; NE
Tatiná;33011;223;Plzeňský;Plzeň-sever; NE
Křelovice;33036;223;Plzeňský;Plzeň-sever; NE
Honezovice;33212;223;Plzeňský;Plzeň-jih; NE
Příbraz;37802;223;Jihočeský;Jindřichův Hradec; NE
Vinařice;43915;223;Ústecký;Louny; ANO
Kryštofovo Údolí;46001;223;Liberecký;Liberec; NE
Volanice;50703;223;Královéhradecký;Jičín; NE
Bříšťany;50774;223;Královéhradecký;Jičín; NE
Nedvězí;56992;223;Pardubický;Svitavy; NE
Újezd u Rosic;66484;223;Jihomoravský;Brno-venkov; NE
Pacetluky;76843;223;Zlínský;Kroměříž; NE
Chlístov;25601;224;Středočeský;Benešov; NE
Mnichovice;25765;224;Středočeský;Benešov; NE
Krsy;33038;224;Plzeňský;Plzeň-sever; NE
Těně;33845;224;Plzeňský;Rokycany; NE
Tchořovice;38801;224;Jihočeský;Strakonice; NE
Pětipsy;43153;224;Ústecký;Chomutov; ANO
Běchary;50732;224;Královéhradecký;Jičín; NE
Bousov;53843;224;Pardubický;Chrudim; NE
Strakov;57001;224;Pardubický;Svitavy; NE
Suchá;58835;224;Vysočina;Jihlava; NE
Újezd;59212;224;Vysočina;Žďár nad Sázavou; NE
Šumice;67175;224;Jihomoravský;Znojmo; NE
Kamenná;67503;224;Vysočina;Třebíč; NE
Žermanice;73937;224;Moravskoslezský;Frýdek-Místek; NE
Podolí;75644;224;Zlínský;Vsetín; NE
Sádek;26221;225;Středočeský;Příbram; NE
Smolotely;26236;225;Středočeský;Příbram; ANO
Čeminy;33033;225;Plzeňský;Plzeň-sever; NE
Všenice;33824;225;Plzeňský;Rokycany; NE
Červené Poříčí;34012;225;Plzeňský;Klatovy; NE
Mírová;35735;225;Karlovarský;Karlovy Vary; NE
Žďár;39811;225;Jihočeský;Písek; NE
Mysliboř;58862;225;Vysočina;Jihlava; NE
Vrchy;74245;225;Moravskoslezský;Nový Jičín; NE
Březsko;79852;225;Olomoucký;Prostějov; NE
Senec;27036;226;Středočeský;Rakovník; NE
Radimovice;46344;226;Liberecký;Liberec; NE
Heřmanice;46401;226;Liberecký;Liberec; NE
Mikuleč;56802;226;Pardubický;Svitavy; NE
Vítonice;67161;226;Jihomoravský;Znojmo; NE
Deštná;67961;226;Jihomoravský;Blansko; NE
Karolín;76821;226;Zlínský;Kroměříž; NE
Stránka;27735;227;Středočeský;Mělník; NE
Vysoká Libyně;33141;227;Plzeňský;Plzeň-sever; NE
Bohdalín;39491;227;Vysočina;Pelhřimov; ANO
Habřina;50303;227;Královéhradecký;Hradec Králové; NE
Chleny;51745;227;Královéhradecký;Rychnov nad Kněžnou; ANO
Slavětín nad Metují;54901;227;Královéhradecký;Náchod; NE
Březina;66601;227;Jihomoravský;Brno-venkov; NE
Chlístov;67522;227;Vysočina;Třebíč; NE
Tučapy;68709;227;Zlínský;Uherské Hradiště; NE
Líšná;75115;227;Olomoucký;Přerov; NE
Loučka;78322;227;Olomoucký;Olomouc; NE
Felbabka;26801;228;Středočeský;Beroun; NE
Kšely;28255;228;Středočeský;Kolín; NE
Stráž;34401;228;Plzeňský;Domažlice; NE
Mnichov;34522;228;Plzeňský;Domažlice; NE
Žernovice;38301;228;Jihočeský;Prachatice; NE
Stožec;38444;228;Jihočeský;Prachatice; ANO
Oldřichov;39143;228;Jihočeský;Tábor; NE
Běleč nad Orlicí;50346;228;Královéhradecký;Hradec Králové; NE
Stojice;53501;228;Pardubický;Pardubice; NE
Kozlov;59451;228;Vysočina;Žďár nad Sázavou; NE
Újezdec;68741;228;Zlínský;Uherské Hradiště; NE
Hostětín;68771;228;Zlínský;Uherské Hradiště; NE
Staré Heřminovy;79312;228;Moravskoslezský;Bruntál; NE
Borovy;33401;229;Plzeňský;Klatovy; NE
Ptenín;33452;229;Plzeňský;Plzeň-jih; NE
Třesovice;50313;229;Královéhradecký;Hradec Králové; NE
Staré Smrkovice;50801;229;Královéhradecký;Jičín; NE
Staré Jesenčany;53333;229;Pardubický;Pardubice; NE
Trusnov;53401;229;Pardubický;Pardubice; NE
Hluboká;53973;229;Pardubický;Chrudim; NE
Kohoutov;54466;229;Královéhradecký;Trutnov; NE
Sedliště;57001;229;Pardubický;Svitavy; NE
Jihlávka;58851;229;Vysočina;Jihlava; NE
Soutice;25771;230;Středočeský;Benešov; ANO
Malé Přítočno;27351;230;Středočeský;Kladno; NE
Milíkov;35493;230;Karlovarský;Cheb; NE
Srnín;38101;230;Jihočeský;Český Krumlov; NE
Nová Ves u Chýnova;39155;230;Jihočeský;Tábor; NE
Zlukov;39181;230;Jihočeský;Tábor; NE
Putimov;39301;230;Vysočina;Pelhřimov; NE
Račetice;43801;230;Ústecký;Chomutov; NE
Bohdašín;51801;230;Královéhradecký;Rychnov nad Kněžnou; NE
Zálší;56501;230;Pardubický;Ústí nad Orlicí; NE
Hradec;58401;230;Vysočina;Havlíčkův Brod; NE
Nová Ves;25063;231;Středočeský;Praha-východ; NE
Bernartice;25765;231;Středočeský;Benešov; ANO
Vrátkov;28201;231;Středočeský;Kolín; NE
Vinaře;28561;231;Středočeský;Kutná Hora; NE
Velké Hydčice;34101;231;Plzeňský;Klatovy; NE
Brod nad Tichou;34815;231;Plzeňský;Tachov; NE
Bystré;51801;231;Královéhradecký;Rychnov nad Kněžnou; ANO
Sklené nad Oslavou;59461;231;Vysočina;Žďár nad Sázavou; NE
Krahulov;67521;231;Vysočina;Třebíč; NE
Doubravčice;28163;232;Středočeský;Kolín; NE
Jarov;33551;232;Plzeňský;Plzeň-jih; NE
Borkovice;39191;232;Jihočeský;Tábor; ANO
Borovany;39843;232;Jihočeský;Písek; NE
Vyšehněvice;53343;232;Pardubický;Pardubice; NE
Sobkovice;56164;232;Pardubický;Ústí nad Orlicí; NE
Březské;59453;232;Vysočina;Žďár nad Sázavou; NE
Jarohněvice;76801;232;Zlínský;Kroměříž; ANO
Drhovy;26301;233;Středočeský;Příbram; NE
Nová Ves u Bakova;29401;233;Středočeský;Mladá Boleslav; NE
Židněves;29406;233;Středočeský;Mladá Boleslav; NE
Skašov;33552;233;Plzeňský;Plzeň-jih; NE
Budeč;37892;233;Jihočeský;Jindřichův Hradec; NE
Turovec;39121;233;Jihočeský;Tábor; ANO
Rokle;43201;233;Ústecký;Chomutov; NE
Raná;43924;233;Ústecký;Louny; ANO
Vršce;50733;233;Královéhradecký;Jičín; ANO
Stříbrné Hory;58222;233;Vysočina;Havlíčkův Brod; NE
Bobrůvka;59255;233;Vysočina;Žďár nad Sázavou; NE
Morašice;67136;233;Jihomoravský;Znojmo; NE
Bubovice;26718;234;Středočeský;Beroun; NE
Točník;26753;234;Středočeský;Beroun; NE
Domousnice;29448;234;Středočeský;Mladá Boleslav; ANO
Dolany;33011;234;Plzeňský;Plzeň-sever; NE
Příšov;33011;234;Plzeňský;Plzeň-sever; NE
Úherce;33023;234;Plzeňský;Plzeň-sever; NE
Nedabyle;37315;234;Jihočeský;České Budějovice; NE
Staňkov;37804;234;Jihočeský;Jindřichův Hradec; NE
Radětice;39165;234;Jihočeský;Tábor; NE
Úlibice;50707;234;Královéhradecký;Jičín; ANO
Třebešov;51601;234;Královéhradecký;Rychnov nad Kněžnou; NE
Mostek;56501;234;Pardubický;Ústí nad Orlicí; NE
Nová Sídla;56951;234;Pardubický;Svitavy; NE
Krasonice;58864;234;Vysočina;Jihlava; ANO
Bohuňov;59245;234;Vysočina;Žďár nad Sázavou; NE
Slavětice;67555;234;Vysočina;Třebíč; NE
Svárov;27351;235;Středočeský;Kladno; NE
Mnichov;38601;235;Jihočeský;Strakonice; NE
Brloh;53501;235;Pardubický;Pardubice; NE
Řetůvka;56141;235;Pardubický;Ústí nad Orlicí; NE
Bezděčí u Trnávky;56943;235;Pardubický;Svitavy; NE
Rabyně;25746;236;Středočeský;Benešov; NE
Bělušice;28002;236;Středočeský;Kolín; NE
Hvozd;33153;236;Plzeňský;Plzeň-sever; NE
Hranice;37334;236;Jihočeský;České Budějovice; NE
Karlova Studánka;79324;236;Moravskoslezský;Bruntál; ANO
Kostomlátky;28921;237;Středočeský;Nymburk; NE
Tuřice;29474;237;Středočeský;Mladá Boleslav; NE
Plešnice;33034;237;Plzeňský;Plzeň-sever; NE
Skořice;33843;237;Plzeňský;Rokycany; NE
Ježovy;34012;237;Plzeňský;Klatovy; NE
Okrouhlá;35002;237;Karlovarský;Cheb; NE
Obědovice;50351;237;Královéhradecký;Hradec Králové; NE
Samšina;50601;237;Královéhradecký;Jičín; ANO
Hostovice;53002;237;Pardubický;Pardubice; NE
Kuks;54443;237;Královéhradecký;Trutnov; ANO
Rozstání;57101;237;Pardubický;Svitavy; NE
Javůrek;66483;237;Jihomoravský;Brno-venkov; NE
Železná;26601;238;Středočeský;Beroun; NE
Kraselov;38720;238;Jihočeský;Strakonice; ANO
Podbřežice;68301;238;Jihomoravský;Vyškov; NE
Milotice nad Bečvou;75367;238;Olomoucký;Přerov; ANO
Lhotsko;76312;238;Zlínský;Zlín; NE
Hrdibořice;79813;238;Olomoucký;Prostějov; NE
Ohrazenice;26223;239;Středočeský;Příbram; NE
Buková u Příbramě;26225;239;Středočeský;Příbram; NE
Strašnov;29431;239;Středočeský;Mladá Boleslav; NE
Lipník;29443;239;Středočeský;Mladá Boleslav; NE
Nový Kramolín;34533;239;Plzeňský;Domažlice; NE
Val;39181;239;Jihočeský;Tábor; NE
Onšov;39422;239;Vysočina;Pelhřimov; NE
Veselá;39470;239;Vysočina;Pelhřimov; NE
Jestřabí v Krkonoších;51242;239;Liberecký;Semily; NE
Hlína;66491;239;Jihomoravský;Brno-venkov; NE
Markvartice;67522;239;Vysočina;Třebíč; NE
Brumov;67923;239;Jihomoravský;Blansko; NE
Uhřice;68333;239;Jihomoravský;Vyškov; NE
Valašské Příkazy;75612;239;Zlínský;Vsetín; NE
Dubno;26101;240;Středočeský;Příbram; NE
Hudčice;26272;240;Středočeský;Příbram; NE
Dolánky nad Ohří;41182;240;Ústecký;Litoměřice; NE
Kounov;51792;240;Královéhradecký;Rychnov nad Kněžnou; ANO
Hlinka;79399;240;Moravskoslezský;Bruntál; NE
Hradčany;28905;241;Středočeský;Nymburk; NE
Vinařice;29441;241;Středočeský;Mladá Boleslav; NE
Černava;36223;241;Karlovarský;Karlovy Vary; NE
Předslavice;38701;241;Jihočeský;Strakonice; NE
Kladruby;41501;241;Ústecký;Teplice; NE
Barchov;50401;241;Královéhradecký;Hradec Králové; NE
Bojiště;58401;241;Vysočina;Havlíčkův Brod; NE
Kaly;59455;241;Vysočina;Žďár nad Sázavou; NE
Petrovice;27035;242;Středočeský;Rakovník; ANO
Příkrý;51301;242;Liberecký;Semily; NE
Nové Dvory;59211;242;Vysočina;Žďár nad Sázavou; NE
Sirákov;59212;242;Vysočina;Žďár nad Sázavou; NE
Lysovice;68201;242;Jihomoravský;Vyškov; NE
Skalka;79824;242;Olomoucký;Prostějov; NE
Svrkyně;25264;243;Středočeský;Praha-západ; NE
Libovice;27379;243;Středočeský;Kladno; NE
Staňkovice;28505;243;Středočeský;Kutná Hora; NE
Hora Svatého Šebestiána;43182;243;Ústecký;Chomutov; ANO
Petrovice;56301;243;Pardubický;Ústí nad Orlicí; NE
Poděšín;59212;243;Vysočina;Žďár nad Sázavou; NE
Vlachova Lhota;76601;243;Zlínský;Zlín; NE
Prasklice;76833;243;Zlínský;Kroměříž; NE
Háje;26101;244;Středočeský;Příbram; NE
Vranovice;26242;244;Středočeský;Příbram; NE
Vinec;29301;244;Středočeský;Mladá Boleslav; NE
Mečichov;38736;244;Jihočeský;Strakonice; ANO
Dráchov;39201;244;Jihočeský;Tábor; NE
Licibořice;53823;244;Pardubický;Chrudim; ANO
Vysoká Srbská;54931;244;Královéhradecký;Náchod; NE
Radkov;58856;244;Vysočina;Jihlava; NE
Střížovice;76821;244;Zlínský;Kroměříž; NE
Horní Lapač;76901;244;Zlínský;Kroměříž; NE
Rochlov;33023;245;Plzeňský;Plzeň-sever; NE
Vesce;39201;245;Jihočeský;Tábor; NE
Podůlší;50601;245;Královéhradecký;Jičín; NE
Křičeň;53341;245;Pardubický;Pardubice; NE
Javorník;56601;245;Pardubický;Ústí nad Orlicí; NE
Bezděkov;58301;245;Vysočina;Havlíčkův Brod; NE
Rouské;75353;245;Olomoucký;Přerov; NE
Police;78973;245;Olomoucký;Šumperk; NE
Křenice;25084;246;Středočeský;Praha-východ; NE
Březová;26751;246;Středočeský;Beroun; NE
Kouty;29001;246;Středočeský;Nymburk; NE
Hlohová;34561;246;Plzeňský;Domažlice; NE
Lupenice;51741;246;Královéhradecký;Rychnov nad Kněžnou; NE
Očelice;51771;246;Královéhradecký;Rychnov nad Kněžnou; NE
Kladno;53901;246;Pardubický;Chrudim; NE
Dobroutov;58813;246;Vysočina;Jihlava; NE
Chvalkovice;68342;246;Jihomoravský;Vyškov; NE
Stříbrnice;75201;246;Olomoucký;Přerov; NE
Klokočí;75361;246;Olomoucký;Přerov; NE
Hořešovice;27374;247;Středočeský;Kladno; NE
Rovná;38601;247;Jihočeský;Strakonice; NE
Mišovice;39806;247;Jihočeský;Písek; NE
Pertoltice;46373;247;Liberecký;Liberec; NE
Hamry;53901;247;Pardubický;Chrudim; NE
Perálec;53944;247;Pardubický;Chrudim; NE
Kamenná Lhota;58292;247;Vysočina;Havlíčkův Brod; ANO
Bedřichov;67971;247;Jihomoravský;Blansko; NE
Hradčany;75111;247;Olomoucký;Přerov; NE
Bělov;76821;247;Zlínský;Kroměříž; NE
Jarpice;27372;248;Středočeský;Kladno; NE
Hostovlice;28563;248;Středočeský;Kutná Hora; ANO
Pec;34401;248;Plzeňský;Domažlice; NE
Mutěnín;34525;248;Plzeňský;Domažlice; NE
Dražíč;37501;248;Jihočeský;Písek; NE
Křeč;39495;248;Vysočina;Pelhřimov; NE
Vršovice;44001;248;Ústecký;Louny; NE
Líšný;46822;248;Liberecký;Jablonec nad Nisou; NE
Lukavec u Hořic;50801;248;Královéhradecký;Jičín; ANO
Rozhovice;53803;248;Pardubický;Chrudim; NE
Brzkov;58813;248;Vysočina;Jihlava; NE
Nevcehle;58862;248;Vysočina;Jihlava; NE
Újezd u Černé Hory;67922;248;Jihomoravský;Blansko; NE
Mikolajice;74782;248;Moravskoslezský;Opava; NE
Přestavlky;75002;248;Olomoucký;Přerov; NE
Chrášťovice;38601;249;Jihočeský;Strakonice; NE
Kunratice;40721;249;Ústecký;Děčín; NE
Srbice;41713;249;Ústecký;Teplice; NE
Zdislava;46353;249;Liberecký;Liberec; NE
Dolní Dvůr;54342;249;Královéhradecký;Trutnov; ANO
Hartmanice;56992;249;Pardubický;Svitavy; NE
Tvrdkov;79344;249;Moravskoslezský;Bruntál; NE
Biskupice;79812;249;Olomoucký;Prostějov; NE
Pšovlky;27031;250;Středočeský;Rakovník; NE
Vlačice;28601;250;Středočeský;Kutná Hora; NE
Komařice;37314;250;Jihočeský;České Budějovice; ANO
Zahrádky;37853;250;Jihočeský;Jindřichův Hradec; NE
Kyškovice;41301;250;Ústecký;Litoměřice; NE
Brandov;43547;250;Ústecký;Most; ANO
Lhota pod Hořičkami;55205;250;Královéhradecký;Náchod; NE
Pavlínov;59401;250;Vysočina;Žďár nad Sázavou; NE
Kurovice;76852;250;Zlínský;Kroměříž; NE
Obory;26301;251;Středočeský;Příbram; NE
Roupov;33453;251;Plzeňský;Plzeň-jih; ANO
Budíkov;39601;251;Vysočina;Pelhřimov; NE
Milovice u Hořic;50801;251;Královéhradecký;Jičín; ANO
Rohoznice;53341;251;Pardubický;Pardubice; NE
Vortová;53961;251;Pardubický;Chrudim; ANO
Podlesí;56201;251;Pardubický;Ústí nad Orlicí; NE
Starý Petřín;67106;251;Jihomoravský;Znojmo; NE
Horní Újezd;67522;251;Vysočina;Třebíč; NE
Rudimov;76321;251;Zlínský;Zlín; NE
Příčovy;26401;252;Středočeský;Příbram; NE
Horní Radouň;37843;252;Jihočeský;Jindřichův Hradec; NE
Doubravice;38735;252;Jihočeský;Strakonice; ANO
Hlavečník;53315;252;Pardubický;Pardubice; ANO
Kelčany;69649;252;Jihomoravský;Hodonín; NE
Pochvalov;27055;253;Středočeský;Rakovník; ANO
Řendějov;28522;253;Středočeský;Kutná Hora; NE
Staré Sedlo;34802;253;Plzeňský;Tachov; NE
Bedřichov;46812;253;Liberecký;Jablonec nad Nisou; ANO
Stašov;56971;253;Pardubický;Svitavy; NE
Skuhrov;58241;253;Vysočina;Havlíčkův Brod; ANO
Lančov;67106;253;Jihomoravský;Znojmo; NE
Hruška;79827;253;Olomoucký;Prostějov; NE
Veliká Ves;25070;254;Středočeský;Praha-východ; ANO
Velká Buková;27023;254;Středočeský;Rakovník; NE
Sazená;27324;254;Středočeský;Kladno; NE
Poděvousy;34561;254;Plzeňský;Domažlice; NE
Žlunice;50734;254;Královéhradecký;Jičín; ANO
Lipová;75114;254;Olomoucký;Přerov; NE
Kroučová;27054;255;Středočeský;Rakovník; NE
Dřínov;27371;255;Středočeský;Kladno; NE
Planá;37001;255;Jihočeský;České Budějovice; NE
Hlincová Hora;37371;255;Jihočeský;České Budějovice; NE
Úřad vojenského újezdu Boletice;38229;255;Jihočeský;Český Krumlov; ANO
Litochovice;38701;255;Jihočeský;Strakonice; NE
Čeradice;43801;255;Ústecký;Louny; NE
Petrovice;50355;255;Královéhradecký;Hradec Králové; ANO
Paseky nad Jizerou;51247;255;Liberecký;Semily; ANO
Sedloňov;51791;255;Královéhradecký;Rychnov nad Kněžnou; ANO
Kunětice;53304;255;Pardubický;Pardubice; NE
Černá u Bohdanče;53341;255;Pardubický;Pardubice; NE
Mezina;79201;255;Moravskoslezský;Bruntál; NE
Bílčice;79367;255;Moravskoslezský;Bruntál; NE
Zduchovice;26263;256;Středočeský;Příbram; NE
Malé Kyšice;27351;256;Středočeský;Kladno; NE
Konětopy;27714;256;Středočeský;Mělník; NE
Rohozec;28575;256;Středočeský;Kutná Hora; NE
Zálší;39181;256;Jihočeský;Tábor; NE
Chotiměř;41002;256;Ústecký;Litoměřice; NE
Vrutice;41147;256;Ústecký;Litoměřice; NE
Jílovice;51772;256;Královéhradecký;Rychnov nad Kněžnou; ANO
Chrastavec;56904;256;Pardubický;Svitavy; NE
Sulíkov;67962;256;Jihomoravský;Blansko; NE
Vitín;37363;257;Jihočeský;České Budějovice; NE
Jezdovice;58901;257;Vysočina;Jihlava; NE
Krasová;67906;257;Jihomoravský;Blansko; NE
Nové Heřminovy;79321;257;Moravskoslezský;Bruntál; NE
Milostín;27005;258;Středočeský;Rakovník; ANO
Bušanovice;38422;258;Jihočeský;Prachatice; NE
Turkovice;53363;258;Pardubický;Pardubice; ANO
Slatina;67153;258;Jihomoravský;Znojmo; NE
Sedlec;67571;258;Vysočina;Třebíč; NE
Bohaté Málkovice;68501;258;Jihomoravský;Vyškov; NE
Panoší Újezd;27021;259;Středočeský;Rakovník; NE
Hřebečníky;27041;259;Středočeský;Rakovník; NE
Velký Malahov;34601;259;Plzeňský;Domažlice; NE
Žeretice;50702;259;Královéhradecký;Jičín; ANO
Vlkov;59453;259;Vysočina;Žďár nad Sázavou; NE
Svinošice;67922;259;Jihomoravský;Blansko; NE
Svárov;68712;259;Zlínský;Uherské Hradiště; NE
Nižní Lhoty;73906;259;Moravskoslezský;Frýdek-Místek; NE
Dobrochov;79807;259;Olomoucký;Prostějov; NE
Chýnice;25217;260;Středočeský;Praha-západ; NE
Ohaře;28130;260;Středočeský;Kolín; ANO
Loukovec;29411;260;Středočeský;Mladá Boleslav; NE
Zemětice;33452;260;Plzeňský;Plzeň-jih; NE
Nová Ves;36464;260;Karlovarský;Sokolov; NE
Kostelní Radouň;37842;260;Jihočeský;Jindřichův Hradec; NE
Těšovice;38421;260;Jihočeský;Prachatice; NE
Bezděkov;53501;260;Pardubický;Pardubice; NE
Dívčí Hrad;79399;260;Moravskoslezský;Bruntál; NE
Dobříč;25225;261;Středočeský;Praha-západ; NE
Přestavlky u Čerčan;25723;261;Středočeský;Benešov; ANO
Niměřice;29430;261;Středočeský;Mladá Boleslav; ANO
Čížkrajice;37401;261;Jihočeský;České Budějovice; NE
Světlík;38216;261;Jihočeský;Český Krumlov; ANO
Přední Výtoň;38279;261;Jihočeský;Český Krumlov; NE
Noviny pod Ralskem;47124;261;Liberecký;Česká Lípa; NE
Bělá;51401;261;Liberecký;Semily; NE
Dříteč;53305;261;Pardubický;Pardubice; ANO
Popovice;66461;261;Jihomoravský;Brno-venkov; NE
Vranovská Ves;67151;261;Jihomoravský;Znojmo; NE
Svatoslav;67507;261;Vysočina;Třebíč; NE
Ublo;76312;261;Zlínský;Zlín; NE
Němčice;28002;262;Středočeský;Kolín; NE
Libodřice;28102;262;Středočeský;Kolín; NE
Chabeřice;28522;262;Středočeský;Kutná Hora; NE
Veliká Ves;44101;262;Ústecký;Chomutov; NE
Sběř;50703;262;Královéhradecký;Jičín; NE
Horka u Staré Paky;51234;262;Liberecký;Semily; ANO
Uhřínov;59441;262;Vysočina;Žďár nad Sázavou; ANO
Žerůtky;67151;262;Jihomoravský;Znojmo; NE
Moravice;74784;262;Moravskoslezský;Opava; NE
Loza;33152;263;Plzeňský;Plzeň-sever; NE
Dasný;37341;263;Jihočeský;České Budějovice; NE
Dřešín;38719;263;Jihočeský;Strakonice; NE
Smetanova Lhota;39804;263;Jihočeský;Písek; NE
Lhotka nad Labem;41002;263;Ústecký;Litoměřice; NE
Slavoňov;54901;263;Královéhradecký;Náchod; NE
Říčky;66483;263;Jihomoravský;Brno-venkov; NE
Šubířov;79852;263;Olomoucký;Prostějov; NE
Libenice;28002;264;Středočeský;Kolín; NE
Malotice;28145;264;Středočeský;Kolín; NE
Pláně;33101;264;Plzeňský;Plzeň-sever; NE
Lhota pod Radčem;33701;264;Plzeňský;Rokycany; NE
Rejštejn;34193;264;Plzeňský;Klatovy; NE
Světí;50312;264;Královéhradecký;Hradec Králové; NE
Sedlejov;58862;264;Vysočina;Jihlava; NE
Otín;59401;264;Vysočina;Žďár nad Sázavou; NE
Valšov;79201;264;Moravskoslezský;Bruntál; NE
Hradiště;33544;265;Plzeňský;Plzeň-jih; NE
Paceřice;46344;265;Liberecký;Liberec; NE
Libřice;50344;265;Královéhradecký;Hradec Králové; ANO
Krásněves;59444;265;Vysočina;Žďár nad Sázavou; NE
Kupařovice;66464;265;Jihomoravský;Brno-venkov; NE
Kuničky;67902;265;Jihomoravský;Blansko; NE
Pazderna;73951;265;Moravskoslezský;Frýdek-Místek; NE
Výkleky;75125;265;Olomoucký;Přerov; NE
Černé Voděrady;28166;266;Středočeský;Kolín; NE
Zádub-Závišín;35301;266;Karlovarský;Cheb; NE
Petříkov;37331;266;Jihočeský;České Budějovice; NE
Kamenná;37336;266;Jihočeský;České Budějovice; NE
Řepeč;39161;266;Jihočeský;Tábor; NE
Černouček;41185;266;Ústecký;Litoměřice; NE
Okounov;43151;266;Ústecký;Chomutov; NE
Choteč;53375;266;Pardubický;Pardubice; NE
Březí;25101;267;Středočeský;Praha-východ; NE
Popovice;25701;267;Středočeský;Benešov; ANO
Osečany;26401;267;Středočeský;Příbram; NE
Kozomín;27745;267;Středočeský;Mělník; NE
Mydlovary;37349;267;Jihočeský;České Budějovice; ANO
Ctiněves;41301;267;Ústecký;Litoměřice; NE
Ctětín;53825;267;Pardubický;Chrudim; NE
Chvalnov-Lísky;76805;267;Zlínský;Kroměříž; NE
Podmokly;33808;268;Plzeňský;Rokycany; NE
Křižovatka;35134;268;Karlovarský;Cheb; NE
Šindelová;35801;268;Karlovarský;Sokolov; ANO
Zvíkov;37372;268;Jihočeský;České Budějovice; NE
Pulečný;46802;268;Liberecký;Jablonec nad Nisou; NE
Nemyčeves;50701;268;Královéhradecký;Jičín; NE
Lhoty u Potštejna;51741;268;Královéhradecký;Rychnov nad Kněžnou; ANO
Bransouze;67521;268;Vysočina;Třebíč; NE
Nový Vestec;25075;269;Středočeský;Praha-východ; NE
Smilkov;25789;269;Středočeský;Benešov; ANO
Mladošovice;37901;269;Jihočeský;České Budějovice; NE
Proseč pod Ještědem;46343;269;Liberecký;Liberec; NE
Dražůvky;69633;269;Jihomoravský;Hodonín; NE
Prostějovičky;79803;269;Olomoucký;Prostějov; NE
Obědkovice;79823;269;Olomoucký;Prostějov; NE
Číčovice;25268;270;Středočeský;Praha-západ; NE
Horní Kozolupy;34952;270;Plzeňský;Tachov; NE
Bohdalovice;38101;270;Jihočeský;Český Krumlov; NE
Skály;39811;270;Jihočeský;Písek; NE
Bezděz;47162;270;Liberecký;Česká Lípa; NE
Mokrovousy;50315;270;Královéhradecký;Hradec Králové; NE
Horní Kounice;67140;270;Jihomoravský;Znojmo; NE
Prostřední Poříčí;67962;270;Jihomoravský;Blansko; NE
Babylon;34531;271;Plzeňský;Domažlice; NE
Počedělice;44001;271;Ústecký;Louny; NE
Horní Poříčí;67962;271;Jihomoravský;Blansko; NE
Onomyšl;28504;272;Středočeský;Kutná Hora; NE
Šabina;35601;272;Karlovarský;Sokolov; NE
Drážov;38719;272;Jihočeský;Strakonice; NE
Chlum;47141;272;Liberecký;Česká Lípa; NE
Spojil;53002;272;Pardubický;Pardubice; NE
Dlouhé;59255;272;Vysočina;Žďár nad Sázavou; NE
Smrk;67501;272;Vysočina;Třebíč; NE
Dětkovice;68323;272;Jihomoravský;Vyškov; NE
Kaňovice;76341;272;Zlínský;Zlín; NE
Kotovice;33301;273;Plzeňský;Plzeň-jih; NE
Vysoká Pec;36221;273;Karlovarský;Karlovy Vary; NE
Cetoraz;39411;273;Vysočina;Pelhřimov; ANO
Hřensko;40717;273;Ústecký;Děčín; ANO
Sopřeč;53316;273;Pardubický;Pardubice; NE
Uhersko;53373;273;Pardubický;Pardubice; ANO
Rybníky;26212;274;Středočeský;Příbram; NE
Vysoká u Příbramě;26242;274;Středočeský;Příbram; NE
Svinaře;26728;274;Středočeský;Beroun; ANO
Těškov;33801;274;Plzeňský;Rokycany; NE
Kbel;34012;274;Plzeňský;Plzeň-jih; NE
Hrušovany;43143;274;Ústecký;Chomutov; ANO
Kunčice;50315;274;Královéhradecký;Hradec Králové; NE
Lesná;67102;274;Jihomoravský;Znojmo; NE
Domamil;67543;274;Vysočina;Třebíč; ANO
Kotopeky;26754;275;Středočeský;Beroun; NE
Vřeskovice;33401;275;Plzeňský;Klatovy; NE
Cebiv;34951;275;Plzeňský;Tachov; NE
Nemyšl;39143;275;Jihočeský;Tábor; NE
Kojčice;39409;275;Vysočina;Pelhřimov; NE
Roprachtice;51301;275;Liberecký;Semily; NE
Orličky;56155;275;Pardubický;Ústí nad Orlicí; ANO
Dobelice;67201;275;Jihomoravský;Znojmo; NE
Láz;67541;275;Vysočina;Třebíč; NE
Ratměřice;25703;276;Středočeský;Benešov; NE
Seč;33601;276;Plzeňský;Plzeň-jih; NE
Dubičné;37371;276;Jihočeský;České Budějovice; NE
Borová Lada;38492;276;Jihočeský;Prachatice; ANO
Stožice;38901;276;Jihočeský;Strakonice; NE
Sudoměřice u Tábora;39136;276;Jihočeský;Tábor; ANO
Evaň;41117;276;Ústecký;Litoměřice; NE
Němčičky;66466;276;Jihomoravský;Brno-venkov; ANO
Martínkov;67544;276;Vysočina;Třebíč; NE
Hrčava;73998;276;Moravskoslezský;Frýdek-Místek; ANO
Třebětice;76901;276;Zlínský;Kroměříž; NE
Semtěš;28572;277;Středočeský;Kutná Hora; NE
Poleň;34015;277;Plzeňský;Klatovy; NE
Hrazany;39901;277;Jihočeský;Písek; NE
Pokřikov;53901;277;Pardubický;Chrudim; NE
Koroužné;59301;277;Vysočina;Žďár nad Sázavou; NE
